ShiftDate,ActualDate,Shift,ProdCat,CycleTime,BCT,Line,Model,PlanMP,Leader,Good,Reject,GrossOutput,StartTime,StopTime,GrossAvailability,ScheduleTimeMin,ScheduledBreak,MaterialShort,DefectiveComponent,COOnline,PredictiveMaintenance,EquipmentDT,ProcessQualityDT,OtherDT,TotalDowntime,NetOperatingTime,NetOutput,IdealOperatingTime,Availability,Performance,Quality,ActualOEE,TargetOEE,ActualPPH,SORemark,ProdRemark,AVLoss,PFLoss,QLoss,
2024-04-23,4/23/2024 9:48:11 AM,Day,JAR,23.97,21.98,Line9,JAR650,4.0,AH SIEW,350,0,350,4/23/2024 9:48:11 AM,4/23/2024 12:43:33 PM,2.92,175.20,46.80,0.00,0.00,0.00,0.00,0.00,0.00,10.30,57.10,118.10,413.05,128.220000,0.674500,1.083800,1.000000,0.731000,0.890000,44.38,180226-0,,,,,
2024-04-23,4/23/2024 9:52:55 AM,Day,JTC,30.22,16.03,Line5,JTC1401,4.0,MANOJ,480,0,480,4/23/2024 9:52:55 AM,4/23/2024 1:21:27 PM,3.48,208.80,44.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.60,164.20,414.54,128.240000,0.786100,0.782400,1.000000,0.615000,0.760000,43.93,180230-0,,,Inexperience Operators - e.g. New,,
2024-04-23,4/23/2024 10:35:02 AM,Day,JTS,30.41,25.27,Line12,JTS393,3.0,HAFIZ,705,0,705,4/23/2024 10:35:02 AM,4/23/2024 7:57:54 PM,9.38,562.80,61.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.70,501.10,1110.40,296.920000,0.890400,0.592400,1.000000,0.527500,0.810000,28.13,180095-12,OUTPUT CANT ACHIEVE HIGHES PHH,2 NEW OPT TRAINING,,,,
2024-04-23,4/23/2024 10:41:20 AM,Day,JBJ/JTE,12.76,12.29,Line3,JBJ701,5.0,HAFIZ,2636,0,2636,4/23/2024 10:41:20 AM,4/23/2024 8:00:08 PM,9.31,558.60,61.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.30,497.30,2626.82,539.940000,0.890300,1.085300,1.000000,0.966200,0.810000,63.58,180194-2,,,,,
2024-04-23,4/23/2024 11:02:18 AM,Day,JTS,14.19,12.68,Line8,JTS510.ZFB,6.0,AH SIEW,500,0,500,4/23/2024 11:02:18 AM,4/23/2024 2:07:55 PM,3.09,185.40,31.60,2.80,0.00,7.80,0.00,0.00,0.00,0.00,42.20,143.20,740.75,105.670000,0.772600,0.736900,1.000000,0.569300,0.810000,34.87,180172-0,,,,,
2024-04-23,4/23/2024 12:44:37 PM,Day,JAR,24.14,24.14,Line9,JAR558,4.0,AH SIEW,325,0,325,4/23/2024 12:44:37 PM,4/23/2024 3:17:27 PM,2.55,153.00,17.10,0.00,0.00,20.40,0.00,0.00,0.00,7.70,45.20,107.80,310.25,130.760000,0.704200,1.215200,1.000000,0.855700,0.890000,45.31,180225-0,,,,,
2024-04-23,4/23/2024 1:33:11 PM,Day,JTC,33.10,33.11,Line5,JTC384,5.0,MANOJ,48,0,48,4/23/2024 1:33:11 PM,4/23/2024 2:00:15 PM,0.45,27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,48.94,26.490000,1.000000,0.977400,1.000000,0.977400,0.760000,21.25,180148-0,,,,,
2024-04-23,4/23/2024 2:19:58 PM,Day,JBJ/JTE,11.48,11.01,Line7,JBJ738.S,5.0,MANOJ,300,0,300,4/23/2024 2:19:58 PM,4/23/2024 3:55:55 PM,1.60,96.00,16.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.40,79.60,501.60,55.050000,0.829200,0.691600,1.000000,0.573500,0.810000,45.23,180196-0,,,,,
2024-04-23,4/23/2024 2:28:53 PM,Day,JTS,22.81,15.21,Line10,JTS7536.ZFB,4.0,AH SIEW,302,0,302,4/23/2024 2:28:53 PM,4/23/2024 4:28:51 PM,2.00,120.00,16.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.40,103.60,315.68,76.560000,0.863300,0.739000,1.000000,0.638000,0.810000,43.73,180176-0,,,,,
2024-04-23,4/23/2024 3:47:30 PM,Day,JTC,9.98,9.98,Line6,JTC1165.ZFB,4.0,KAMIL,300,0,300,4/23/2024 3:47:30 PM,4/23/2024 6:04:48 PM,2.29,137.40,15.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.40,122.00,825.68,49.900000,0.887800,0.409400,1.000000,0.363500,0.750000,36.92,180184-0,BUSH MC VERY SLOW PRESS,,Inexperience Operators - e.g. New,,
2024-04-23,4/23/2024 3:31:01 PM,Day,JAR,23.97,22.87,Line9,JAR1052,4.0,AH SIEW,5,0,5,4/23/2024 3:31:01 PM,4/23/2024 4:06:00 PM,0.58,34.80,0.00,0.00,0.00,19.80,0.00,0.00,0.00,0.00,19.80,15.00,37.55,1.910000,0.434300,0.125400,1.000000,0.054500,0.890000,4.93,180224-0,,,,,
2024-04-23,4/23/2024 3:58:51 PM,Day,JTC,29.95,29.95,Line5,JTC1031,5.0,MANOJ,191,0,191,4/23/2024 3:58:51 PM,4/23/2024 5:53:42 PM,1.91,114.60,15.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.60,99.00,229.58,95.340000,0.864100,0.961100,1.000000,0.830500,0.760000,23.10,180139-0,,,,,
2024-04-23,4/23/2024 4:08:18 PM,Day,JAR,23.97,22.87,Line9,JAR1052,4.0,AH SIEW,184,0,184,4/23/2024 4:08:18 PM,4/23/2024 6:32:40 PM,2.41,144.60,18.00,0.00,0.00,0.00,0.00,0.00,0.00,6.40,24.40,120.20,345.46,70.130000,0.831000,0.584500,1.000000,0.485700,0.890000,23.00,180224-2,,,,,
2024-04-23,4/23/2024 4:34:18 PM,Day,JTS,21.73,24.44,Line10,JTS625,5.0,AH SIEW,100,0,100,4/23/2024 4:34:18 PM,4/23/2024 6:24:43 PM,1.84,110.40,16.80,0.00,0.00,11.60,0.00,0.00,0.00,6.80,35.20,75.20,253.44,40.730000,0.681200,0.541700,1.000000,0.369000,0.810000,15.96,180173-0,,,,,
2024-04-23,4/23/2024 4:58:07 PM,Day,JBJ/JTE,12.76,12.29,Line2,JBJ212,5.0,SUHAIDAH,276,0,276,4/23/2024 4:58:07 PM,4/23/2024 6:32:45 PM,1.58,94.80,15.60,14.50,0.00,13.00,0.00,0.00,0.00,0.00,43.10,51.70,316.01,56.530000,0.544400,1.097700,1.000000,0.597600,0.810000,64.31,180211-0,,,,,
2024-04-23,4/23/2024 6:08:00 PM,Day,JBJ/JTE,10.16,9.68,Line1,JTE1023.ZFB,5.0,MANOJ,456,0,456,4/23/2024 6:08:00 PM,4/23/2024 7:58:53 PM,1.85,111.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.00,655.82,73.570000,1.000000,0.663400,1.000000,0.663400,0.810000,49.34,180170-4,,,,,
2024-04-23,4/23/2024 6:06:15 PM,Day,JTC,9.96,9.98,Line6,JTC1166.ZFB,4.0,KAMIL,241,0,241,4/23/2024 6:06:15 PM,4/23/2024 7:55:32 PM,1.82,109.20,0.00,0.00,0.00,8.30,0.00,0.00,0.00,0.00,8.30,100.90,607.49,40.090000,0.924100,0.396900,1.000000,0.366800,0.750000,35.79,180187-0,,,,,
2024-04-23,4/23/2024 6:30:01 PM,Day,JBJ/JTE,11.48,11.01,Line7,JBJ738.S,5.0,SUHAIDAH,336,0,336,4/23/2024 6:30:01 PM,4/23/2024 7:57:51 PM,1.46,87.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.70,4.70,82.90,432.63,61.660000,0.946500,0.741900,1.000000,0.702200,0.810000,48.52,180196-1,,,,,
2024-04-23,4/23/2024 6:38:08 PM,Day,JAR,23.97,22.87,Line9,JAR1256,4.0,AH SIEW,170,0,170,4/23/2024 6:38:08 PM,4/23/2024 7:55:03 PM,1.28,76.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.80,192.26,64.800000,1.000000,0.842600,1.000000,0.842600,0.890000,33.16,180209-0,,,,,
2024-04-23,4/23/2024 8:03:45 PM,Night,JBJ/JTE,11.48,11.01,Line7,JBJ738.S,5.0,SHANKAR,196,0,196,4/23/2024 8:03:45 PM,4/23/2024 8:49:45 PM,0.77,46.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.20,241.40,35.970000,1.000000,0.781900,1.000000,0.781900,0.810000,51.13,180196-2,,,,,
2024-04-23,4/23/2024 8:06:47 PM,Night,JAR,23.97,22.87,Line9,JAR1256,4.0,DANESH,180,0,180,4/23/2024 8:06:47 PM,4/23/2024 9:29:22 PM,1.38,82.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.80,207.28,68.610000,1.000000,0.830600,1.000000,0.830600,0.890000,32.69,180209-1,,,,,
2024-04-23,4/23/2024 8:04:55 PM,Night,JTC,9.96,9.98,Line6,JTC1166.ZFB,4.0,ROSHAN,56,0,56,4/23/2024 8:04:55 PM,4/23/2024 8:47:16 PM,0.71,42.60,0.00,7.80,0.00,0.00,0.00,0.00,0.00,8.00,15.80,26.80,159.10,9.310000,0.627400,0.350200,1.000000,0.219700,0.750000,31.58,180187-1,,,,,
2024-04-23,4/23/2024 8:03:53 PM,Night,JBJ/JTE,10.63,10.15,Line8,JBJ769.S,5.0,RIZMAN,197,0,197,4/23/2024 8:03:53 PM,4/23/2024 9:04:14 PM,1.01,60.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,12.00,48.60,274.43,33.330000,0.801300,0.688600,1.000000,0.551800,0.810000,48.84,180197-0,,,,,
2024-04-23,4/23/2024 8:09:02 PM,Night,JTC,36.81,36.81,Line5,JTC1306,5.0,ROSHAN,305,0,305,4/23/2024 8:09:02 PM,4/24/2024 1:24:49 AM,5.26,315.60,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,48.90,266.70,513.45,187.120000,0.845200,0.701100,1.000000,0.592600,0.760000,13.71,180204-0,,,,,
2024-04-23,4/23/2024 8:18:30 PM,Night,JBJ/JTE,12.76,12.29,Line3,JBJ701,5.0,HAFIZ,395,0,395,4/23/2024 8:18:30 PM,4/23/2024 9:28:23 PM,1.16,69.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.60,327.29,80.910000,1.000000,1.157500,1.000000,1.000000,0.810000,67.81,180194-3,,,,,
2024-04-23,4/23/2024 8:19:21 PM,Night,JTS,22.81,18.95,Line12,JTS393,4.0,AH SIEW,176,0,176,4/23/2024 8:19:21 PM,4/23/2024 9:27:14 PM,1.13,67.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.80,178.36,55.590000,1.000000,0.818700,1.000000,0.818700,0.810000,38.88,180095-13,,,,,
2024-04-23,4/23/2024 8:01:12 PM,Night,VI,800.00,800.00,CNC1,J51924HG.S,1.0,FENDI,50,0,50,4/23/2024 8:01:12 PM,4/24/2024 7:59:00 AM,11.96,717.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.40,49.40,668.20,50.13,666.670000,0.931200,0.997400,1.000000,0.928800,0.800000,4.49,180138-4,,,,,
2024-04-23,4/23/2024 8:25:39 PM,Night,JBJ/JTE,13.15,12.67,Line1,JTE1023,5.0,MANOJ,200,0,200,4/23/2024 8:25:39 PM,4/23/2024 9:24:15 PM,0.98,58.80,0.00,0.00,0.00,4.20,0.00,0.00,0.00,0.00,4.20,54.60,249.20,42.230000,0.928300,0.776300,1.000000,0.720600,0.810000,44.12,180228-0,,,,,
2024-04-23,4/23/2024 8:51:14 PM,Night,JBJ/JTE,11.87,11.39,Line2,JBJ368.ZFB,5.0,SHANKAR,116,0,116,4/23/2024 8:51:14 PM,4/23/2024 9:32:29 PM,0.69,41.40,0.00,0.00,0.00,4.50,0.00,0.00,0.00,0.00,4.50,36.90,185.07,22.020000,0.890800,0.600000,1.000000,0.534500,0.810000,37.93,180163-0,,,,,
2024-04-23,4/23/2024 8:48:30 PM,Night,JTC,27.15,27.15,Line6,JTC347,5.0,ROSHAN,460,0,460,4/23/2024 8:48:30 PM,4/23/2024 11:58:37 PM,3.17,190.20,17.00,0.00,0.00,12.60,0.00,0.00,0.00,0.00,29.60,160.60,392.50,208.150000,0.844300,1.296900,1.000000,1.000000,0.760000,34.39,180231-0,,,,,
2024-04-23,4/23/2024 9:06:13 PM,Night,JBJ/JTE,10.67,7.84,Line8,JBJ710.S,4.0,RIZMAN,143,0,143,4/23/2024 9:06:13 PM,4/23/2024 9:37:42 PM,0.52,31.20,0.00,0.00,0.00,7.90,0.00,0.00,0.00,4.60,12.50,18.70,108.01,18.690000,0.603200,0.983400,1.000000,0.593200,0.810000,112.89,180195-0,,,,,
2024-04-23,4/23/2024 9:33:49 PM,Night,JTS,22.81,18.95,Line12,JTS393,4.0,DANESH,450,0,450,4/23/2024 9:33:49 PM,4/24/2024 1:01:29 AM,3.46,207.60,49.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.60,158.00,546.13,142.130000,0.761200,0.899000,1.000000,0.684300,0.810000,42.69,180095-14,,,,,
2024-04-23,4/23/2024 9:32:44 PM,Night,JBJ/JTE,12.76,12.29,Line3,JBJ701,5.0,SHANKAR,3501,0,3501,4/23/2024 9:32:44 PM,4/24/2024 7:58:10 AM,10.42,625.20,79.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.20,546.00,2940.00,717.120000,0.873400,1.000000,1.000000,0.873400,0.810000,76.92,180194-4,,,,,
2024-04-23,4/23/2024 9:48:07 PM,Night,JBJ/JTE,14.68,7.58,Line8,JBJ1070.ZFB,4.0,RIZMAN,2000,0,2000,4/23/2024 9:48:07 PM,4/24/2024 7:54:49 AM,10.11,606.60,91.80,0.00,0.00,11.90,0.00,0.00,0.00,0.00,103.70,502.90,2430.72,252.670000,0.829100,0.502300,1.000000,0.416500,0.810000,59.64,180227-0,PPH TOO HIGH/CANNOT MEET PPH/NEED STUDY CYCLE TIME,,,,
2024-04-23,4/23/2024 8:00:38 PM,Night,VI,474.31,474.00,CNC2,J51915HG.S,1.0,FAIRUS,56,0,56,4/23/2024 8:00:38 PM,4/24/2024 7:58:55 AM,11.97,718.20,0.00,0.00,0.00,40.90,0.00,0.00,0.00,94.50,135.40,582.80,73.77,442.400000,0.811500,0.759000,1.000000,0.615900,0.800000,5.76,180223-1,,,,,
2024-04-23,4/24/2024 12:32:30 AM,Night,JTC,24.18,24.13,Line6,JTC1136,5.0,ROSHAN,86,0,86,4/24/2024 12:32:30 AM,4/24/2024 1:37:32 AM,1.08,64.80,0.00,0.00,0.00,19.90,0.00,0.00,0.00,0.00,19.90,44.90,111.68,34.590000,0.693800,0.766900,1.000000,0.532100,0.760000,22.88,180241-0,,,,,
2024-04-23,4/24/2024 1:04:47 AM,Night,JTS,29.86,11.15,Line10,JTS643,2.0,DANESH,102,0,102,4/24/2024 1:04:47 AM,4/24/2024 1:21:50 AM,0.28,16.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.80,33.76,18.960000,1.000000,1.115000,1.000000,1.000000,0.810000,180.00,180240-0,,,,,
2024-04-23,4/24/2024 1:27:14 AM,Night,JTC,31.26,31.26,Line5,JTC1306.ZFB,5.0,ROSHAN,100,0,100,4/24/2024 1:27:14 AM,4/24/2024 3:01:10 AM,1.57,94.20,0.00,0.00,0.00,11.50,0.00,0.00,0.00,0.00,11.50,82.70,157.76,52.100000,0.877500,0.632300,1.000000,0.554800,0.760000,14.56,180205-0,,,,,
2024-04-23,4/24/2024 1:38:02 AM,Night,JTC,24.18,24.13,Line6,JTC1137,5.0,ROSHAN,173,0,173,4/24/2024 1:38:02 AM,4/24/2024 3:02:08 AM,1.40,84.00,0.70,0.00,0.00,8.10,0.00,0.00,0.00,0.00,8.80,75.20,189.10,69.570000,0.895400,0.924000,1.000000,0.827300,0.760000,27.57,180242-0,,,,,
2024-04-23,4/24/2024 1:51:59 AM,Night,JTS,29.86,12.94,Line10,JTS543,2.0,DANESH,204,0,204,4/24/2024 1:51:59 AM,4/24/2024 2:14:33 AM,0.38,22.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.80,45.81,44.000000,1.000000,1.000000,1.000000,1.000000,0.810000,270.80,180254-0,,,,,
2024-04-23,4/24/2024 2:20:38 AM,Night,JTS,22.81,18.95,Line12,JTS393,4.0,SUHAIDAH,707,0,707,4/24/2024 2:20:38 AM,4/24/2024 7:55:49 AM,5.59,335.40,34.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.90,300.50,882.33,223.290000,0.895900,0.743600,1.000000,0.666200,0.810000,35.31,180095-15,,,,,
2024-04-23,4/24/2024 3:18:43 AM,Night,JBJ/JTE,11.87,11.39,Line2,JBJ368.ZFB,5.0,DANESH,380,0,380,4/24/2024 3:18:43 AM,4/24/2024 5:12:24 AM,1.90,114.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,1.60,112.40,567.36,72.140000,0.985900,0.643500,1.000000,0.634400,0.810000,40.68,180163-1,,,,,
2024-04-23,4/24/2024 3:18:04 AM,Night,JTC,27.86,27.86,Line6,JTC1287,5.0,ROSHAN,500,0,500,4/24/2024 3:18:04 AM,4/24/2024 7:29:23 AM,4.19,251.40,16.70,0.00,0.00,18.80,0.00,0.00,0.00,0.00,35.50,215.90,501.30,232.170000,0.858700,1.075800,1.000000,0.923800,0.760000,27.80,180257-0,,,,,
2024-04-23,4/24/2024 5:48:00 AM,Night,JTC,31.26,31.26,Line5,JTC1307.ZFB,5.0,ROSHAN,70,0,70,4/24/2024 5:48:00 AM,4/24/2024 6:48:13 AM,1.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,115.15,36.470000,1.000000,0.605800,1.000000,0.605800,0.760000,13.95,180207-0,,,,,
2024-04-23,4/24/2024 6:54:19 AM,Night,JBJ/JTE,13.15,12.67,Line1,JTE1023,5.0,RIZMAN,200,0,200,4/24/2024 6:54:19 AM,4/24/2024 7:56:05 AM,1.03,61.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.80,282.07,42.230000,1.000000,0.683400,1.000000,0.683400,0.810000,38.83,180228-1,,,,,
2024-04-23,4/24/2024 7:29:45 AM,Night,JTC,22.79,19.13,Line6,JTC1359.ZFB,5.0,ROSHAN,12,0,12,4/24/2024 7:29:45 AM,4/24/2024 7:55:44 AM,0.43,25.80,0.00,0.00,0.00,11.80,0.00,0.00,0.00,0.00,11.80,14.00,37.91,3.830000,0.546200,0.269400,1.000000,0.147100,0.760000,10.14,180229-0,,,,,
2024-04-24,4/24/2024 8:01:51 AM,Day,JBJ/JTE,13.64,13.17,Line7,JBJ707,5.0,HAFIZ,561,0,561,4/24/2024 8:01:51 AM,4/24/2024 11:28:53 AM,3.45,207.00,16.40,23.10,0.00,0.00,0.00,0.00,0.00,0.00,39.50,167.50,807.69,123.140000,0.809200,0.735200,1.000000,0.594900,0.810000,40.19,180165-0,MARKING VERY SLOW HOUSING SILVER COLOUR,HIGHT ACC 4 NUT,4 BOLT,TRAINING NEW OPERATOR PACKING,,Inexperience Operators - e.g. New,,
2024-04-24,4/24/2024 8:10:23 AM,Day,JAR,31.96,30.49,Line9,JAR1256,3.0,KAMIL,261,0,261,4/24/2024 8:10:23 AM,4/24/2024 10:16:53 AM,2.11,126.60,15.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.80,110.80,237.69,132.630000,0.875100,1.198100,1.000000,1.000000,0.890000,47.15,180209-2,,,,,
2024-04-24,4/24/2024 8:01:55 AM,Day,JBJ/JTE,11.87,11.39,Line2,JBJ368.ZFB,5.0,SUHAIDAH,1104,0,1104,4/24/2024 8:01:55 AM,4/24/2024 1:47:52 PM,5.77,346.20,47.40,8.60,0.00,0.00,0.00,0.00,0.00,8.40,64.40,281.80,1662.63,209.580000,0.813900,0.744200,1.000000,0.605700,0.810000,47.05,180163-2,,,,,
2024-04-24,4/24/2024 8:12:55 AM,Day,JBJ/JTE,11.74,11.32,Line1,JTE1023,5.6,KAMIL,680,0,680,4/24/2024 8:12:55 AM,4/24/2024 12:47:14 PM,4.57,274.20,47.80,0.00,0.00,0.00,0.00,0.00,0.00,9.00,56.80,217.40,1355.67,128.290000,0.792900,0.589900,1.000000,0.467700,0.810000,33.50,180228-2,EXTRA PROCESS WASHER PRESS +HIGH ACCESSOIES,,Inexperience Operators - e.g. New,,
2024-04-24,4/24/2024 8:05:07 AM,Day,JTC,22.79,19.13,Line6,JTC1359.ZFB,5.0,MANOJ,372,0,372,4/24/2024 8:05:07 AM,4/24/2024 11:34:32 AM,3.49,209.40,16.00,7.10,0.00,0.00,0.00,0.00,0.00,0.00,23.10,186.30,532.29,118.610000,0.889700,0.636600,1.000000,0.566400,0.760000,23.96,180229-1,,,,,
2024-04-24,4/24/2024 8:19:50 AM,Day,JTS,22.81,18.95,Line12,JTS393,4.0,DANESH,124,0,124,4/24/2024 8:19:50 AM,4/24/2024 9:28:40 AM,1.15,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.00,181.52,39.160000,1.000000,0.569200,1.000000,0.569200,0.810000,27.03,180095-16,,,,,
2024-04-24,4/24/2024 8:18:57 AM,Day,JBJ/JTE,12.76,12.29,Line3,JBJ701,5.0,SHANKAR,412,0,412,4/24/2024 8:18:57 AM,4/24/2024 9:29:16 AM,1.17,70.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.20,330.12,84.390000,1.000000,1.200400,1.000000,1.000000,0.810000,70.33,180194-5,,,,,
2024-04-24,4/24/2024 8:01:04 AM,Day,VI,474.31,474.00,CNC2,J51915HG.S,1.0,SHARKAWI,67,0,67,4/24/2024 8:01:04 AM,4/24/2024 7:49:29 PM,11.81,708.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.30,11.30,697.30,88.20,529.300000,0.984000,0.759300,1.000000,0.747200,0.800000,5.77,180223-2,,,,,
2024-04-24,4/24/2024 8:19:52 AM,Day,JBJ/JTE,14.68,7.58,Line8,JBJ1070.ZFB,4.0,RIZMAN,282,0,282,4/24/2024 8:19:52 AM,4/24/2024 9:46:47 AM,1.45,87.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.00,355.66,35.630000,1.000000,0.410000,1.000000,0.410000,0.810000,48.68,180227-1,,,,,
2024-04-24,4/24/2024 8:03:59 AM,Day,JTC,31.26,31.26,Line5,JTC1307.ZFB,5.0,MANOJ,30,0,30,4/24/2024 8:03:59 AM,4/24/2024 8:36:46 AM,0.55,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,63.33,15.630000,1.000000,0.476500,1.000000,0.476500,0.760000,10.98,180207-1,,,,,
2024-04-24,4/24/2024 8:00:51 AM,Day,VI,800.00,800.00,CNC1,J51924HG.S,1.0,HAFIFI,50,0,50,4/24/2024 8:00:51 AM,4/24/2024 7:57:07 PM,11.94,716.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.70,28.70,687.70,51.57,666.670000,0.959900,0.969600,1.000000,0.930700,0.800000,4.36,180138-5,,,,,
2024-04-24,4/24/2024 8:50:07 AM,Day,JTC,36.81,36.81,Line5,JTC1307,5.0,MANOJ,110,0,110,4/24/2024 8:50:07 AM,4/24/2024 11:10:34 AM,2.34,140.40,16.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.60,123.80,228.85,67.490000,0.881900,0.544700,1.000000,0.480400,0.760000,10.65,180206-0,,,,,
2024-04-24,4/24/2024 10:18:39 AM,Day,JTS,22.81,18.95,Line12,JTS393,4.0,KAMIL,1003,0,1003,4/24/2024 10:18:39 AM,4/24/2024 7:57:59 PM,9.65,579.00,63.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.80,515.20,1523.16,316.780000,0.889900,0.614500,1.000000,0.546800,0.810000,29.19,180095-17,,,,,
2024-04-24,4/24/2024 10:47:41 AM,Day,JTC,46.04,30.68,Line11,JTC2183,4.0,MANOJ,440,0,440,4/24/2024 10:47:41 AM,4/24/2024 6:02:25 PM,7.24,434.40,62.30,0.00,0.00,0.00,0.00,0.00,0.00,10.80,73.10,361.30,552.09,224.990000,0.831800,0.622200,1.000000,0.517500,0.760000,18.25,180288-0,,,,,
2024-04-24,4/24/2024 11:10:02 AM,Day,JBJ/JTE,14.68,7.58,Line8,JBJ1070.ZFB,4.0,HAFIZ,1317,0,1317,4/24/2024 11:10:02 AM,4/24/2024 8:44:57 PM,9.58,574.80,46.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.60,528.20,2349.78,166.380000,0.918900,0.314900,1.000000,0.289400,0.810000,37.39,180227-2,OUTPUT CANT ACHIEVE HIGHT PPH,DC OVERLAP,,,,
2024-04-24,4/24/2024 11:43:18 AM,Day,JTC,26.37,24.40,Line5,JTC1787.ZFB,5.0,MANOJ,73,0,73,4/24/2024 11:43:18 AM,4/24/2024 12:51:46 PM,1.14,68.40,30.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.60,37.80,155.61,29.690000,0.553300,0.783300,1.000000,0.433400,0.760000,23.11,180062-0,,,,,
2024-04-24,4/24/2024 12:36:38 PM,Day,JAR,23.97,21.98,Line9,JAR173,4.0,KAMIL,492,0,492,4/24/2024 12:36:38 PM,4/24/2024 3:51:28 PM,3.25,195.00,15.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.80,179.20,488.15,180.240000,0.918900,1.006900,1.000000,0.925200,0.890000,41.23,180232-0,,,,,
2024-04-24,4/24/2024 12:39:32 PM,Day,JBJ/JTE,64.47,14.62,Line10,JRA367.ZFB,4.0,SUHAIDAH,400,0,400,4/24/2024 12:39:32 PM,4/24/2024 1:50:29 PM,1.18,70.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.80,65.89,97.470000,1.000000,1.000000,1.000000,1.000000,0.810000,84.51,180283-0,,,,,
2024-04-24,4/24/2024 12:57:23 PM,Day,JTC,32.40,32.40,Line6,JTC1308,5.0,MANOJ,665,0,665,4/24/2024 12:57:23 PM,4/24/2024 7:52:34 PM,6.92,415.20,31.20,0.00,0.00,0.00,0.00,0.00,0.00,6.30,37.50,377.70,757.70,359.100000,0.909700,0.950800,1.000000,0.864900,0.760000,21.13,180208-0,,,,,
2024-04-24,4/24/2024 1:55:29 PM,Day,JBJ/JTE,12.76,12.29,Line7,JTE156.BS,5.0,SUHAIDAH,442,0,442,4/24/2024 1:55:29 PM,4/24/2024 3:38:08 PM,1.71,102.60,15.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.90,86.70,482.48,90.540000,0.845000,1.044200,1.000000,0.882300,0.810000,61.18,180199-0,,,,,
2024-04-24,4/24/2024 2:29:18 PM,Day,JTS,28.38,15.99,Line10,JTS606,3.0,HAFIZ,243,0,243,4/24/2024 2:29:18 PM,4/24/2024 4:25:05 PM,1.93,115.80,15.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.80,100.00,244.80,64.760000,0.863600,0.647600,1.000000,0.559300,0.810000,48.60,180255-0,,,,,
2024-04-24,4/24/2024 3:36:31 PM,Day,JBJ/JTE,11.85,11.38,Line2,JBJ154.ZFB,5.0,SUHAIDAH,1000,0,1000,4/24/2024 3:36:31 PM,4/24/2024 7:27:41 PM,3.85,231.00,15.50,0.00,0.00,6.30,0.00,0.00,0.00,0.00,21.80,209.20,1139.06,189.670000,0.905700,0.905800,1.000000,0.820400,0.810000,57.31,180210-0,,,,,
